label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
music,0.000000,0.000000,0.000000,0.124238,-0.138989,0.012586,0.155570,-0.285928,0.012309,0.090341,-0.393327,0.008204,0.016664,-0.442706,0.003480,0.110555,-0.486437,-0.020609,0.126941,-0.737629,-0.028702,0.132814,-0.877941,-0.026727,0.136159,-0.982852,-0.018735,-0.005030,-0.497455,-0.030118,-0.044579,-0.745604,-0.027057,-0.074057,-0.896497,-0.024744,-0.097454,-1.000000,-0.019834,-0.101849,-0.459970,-0.033421,-0.102662,-0.537391,-0.023695,-0.074332,-0.470632,-0.012492,-0.060182,-0.396515,0.002101,-0.183905,-0.398129,-0.036294,-0.161552,-0.425820,-0.012173,-0.137669,-0.371064,0.015655,-0.125865,-0.314281,0.042202
music,-0.009529,0.010250,0.001683,0.134966,-0.143650,0.012012,0.164841,-0.295489,0.001648,0.088774,-0.404088,0.007970,0.031042,-0.445387,0.013142,0.111706,-0.483369,-0.021790,0.126849,-0.737931,-0.037947,0.118193,-0.886682,-0.030515,0.135270,-0.982125,-0.013180,-0.002602,-0.494756,-0.032845,-0.046722,-0.750748,-0.035783,-0.084841,-0.901486,-0.024983,-0.099449,-1.003279,-0.011282,-0.106804,-0.460180,-0.035131,-0.092409,-0.535687,-0.021234,-0.091499,-0.469609,-0.010214,-0.054756,-0.403384,-0.000522,-0.177486,-0.393568,-0.037970,-0.156433,-0.421656,-0.013951,-0.143044,-0.369643,0.017769,-0.126656,-0.319661,0.038046
music,0.009686,0.000434,-0.004563,0.127667,-0.144476,0.029734,0.145159,-0.287384,0.020050,0.088777,-0.401621,-0.006556,0.009521,-0.434562,0.003170,0.102839,-0.496447,-0.027107,0.128699,-0.736527,-0.026211,0.127138,-0.883961,-0.028015,0.122382,-0.990807,-0.028036,0.001816,-0.481326,-0.031040,-0.049259,-0.752095,-0.021392,-0.076497,-0.902609,-0.018078,-0.096707,-0.997324,-0.019654,-0.104825,-0.461132,-0.032618,-0.109306,-0.541197,-0.032864,-0.072739,-0.473354,-0.019817,-0.052062,-0.393110,0.007711,-0.177934,-0.391629,-0.038199,-0.161244,-0.425097,-0.009648,-0.146956,-0.368490,0.017265,-0.133397,-0.314027,0.034285
music,-0.004860,0.003730,0.006690,0.121509,-0.137322,0.014201,0.152059,-0.283282,0.019247,0.083794,-0.383804,0.008408,0.013264,-0.446985,0.002169,0.101423,-0.480737,-0.018359,0.120987,-0.741633,-0.034572,0.137998,-0.875323,-0.016993,0.133247,-0.974350,-0.025511,-0.005001,-0.498896,-0.031381,-0.035680,-0.741875,-0.027461,-0.069707,-0.891587,-0.025367,-0.099902,-1.001072,-0.023079,-0.112338,-0.460417,-0.021094,-0.106352,-0.540692,-0.031410,-0.084580,-0.455231,-0.022711,-0.051293,-0.391008,0.008549,-0.182063,-0.397411,-0.040174,-0.153704,-0.425611,-0.021154,-0.143522,-0.366632,0.014492,-0.129598,-0.315267,0.045429
music,0.000000,0.000000,0.000000,0.121723,-0.139607,0.015788,0.152294,-0.284619,0.017467,0.089179,-0.391986,0.014880,0.016688,-0.438761,0.011838,0.108289,-0.485985,-0.017609,0.125320,-0.735894,-0.025543,0.129656,-0.875840,-0.023153,0.131402,-0.980446,-0.014916,-0.006271,-0.497150,-0.028172,-0.046118,-0.746594,-0.025456,-0.074885,-0.896203,-0.022461,-0.097334,-1.000000,-0.016754,-0.102296,-0.459405,-0.032194,-0.105206,-0.538201,-0.021702,-0.078330,-0.473059,-0.009057,-0.064208,-0.400139,0.006620,-0.185044,-0.395324,-0.035594,-0.166970,-0.421182,-0.010144,-0.145125,-0.368493,0.018973,-0.132848,-0.313474,0.046504
music,0.007099,0.002320,0.000205,0.118816,-0.158613,0.013119,0.154329,-0.285503,0.021107,0.086607,-0.388034,0.011048,0.009104,-0.423975,0.002861,0.108679,-0.486030,-0.028156,0.123641,-0.737004,-0.039854,0.131794,-0.876923,-0.023636,0.131303,-0.989650,-0.017338,0.000674,-0.488315,-0.023083,-0.051349,-0.735816,-0.035980,-0.069453,-0.891787,-0.018684,-0.096081,-1.002830,-0.017310,-0.097646,-0.458159,-0.025607,-0.105855,-0.540006,-0.019927,-0.075126,-0.463626,-0.010918,-0.074437,-0.397598,0.003301,-0.184858,-0.395429,-0.041729,-0.162988,-0.422539,-0.008159,-0.145447,-0.375367,0.021659,-0.130739,-0.309588,0.038505
music,0.001039,0.004789,0.003845,0.129087,-0.135588,0.010535,0.154913,-0.287883,0.014969,0.087697,-0.389885,0.010017,0.026068,-0.447154,0.011015,0.099926,-0.488439,-0.016502,0.115557,-0.740702,-0.031886,0.135206,-0.868087,-0.024271,0.137708,-0.979788,-0.007637,-0.001865,-0.498621,-0.032045,-0.041179,-0.744012,-0.027327,-0.082174,-0.893513,-0.015316,-0.093599,-1.002109,-0.029834,-0.093691,-0.453843,-0.034818,-0.104467,-0.531849,-0.027670,-0.078234,-0.472343,-0.013562,-0.064405,-0.408402,0.015726,-0.171746,-0.402499,-0.040756,-0.159382,-0.417572,-0.013698,-0.134875,-0.372641,0.005752,-0.123944,-0.318306,0.045618
music,0.003706,-0.002902,0.001089,0.127050,-0.147205,0.012850,0.159748,-0.290212,0.026087,0.078859,-0.391427,0.004847,0.021049,-0.447605,0.017088,0.113849,-0.481620,-0.009813,0.127823,-0.736083,-0.023287,0.123714,-0.874153,-0.028394,0.139298,-0.977547,-0.019482,-0.008900,-0.498342,-0.024099,-0.040327,-0.747903,-0.026211,-0.074298,-0.891313,-0.028252,-0.101207,-0.989926,-0.016025,-0.099694,-0.451496,-0.034701,-0.104844,-0.541574,-0.017097,-0.071662,-0.476410,0.000184,-0.071951,-0.404558,-0.001442,-0.186699,-0.405940,-0.033663,-0.163977,-0.420768,-0.008172,-0.146168,-0.371035,0.010456,-0.139658,-0.316903,0.049008
music,0.000000,0.000000,0.000000,0.126217,-0.139789,0.010302,0.158262,-0.284710,0.008126,0.092262,-0.384379,0.002724,0.017363,-0.429280,-0.003055,0.107588,-0.488648,-0.024694,0.125725,-0.738077,-0.032995,0.131249,-0.876673,-0.031220,0.132908,-0.981324,-0.023616,-0.009717,-0.500038,-0.034117,-0.042404,-0.746719,-0.029505,-0.069876,-0.896521,-0.027163,-0.093596,-1.000000,-0.022869,-0.105639,-0.461329,-0.037324,-0.099190,-0.534282,-0.026304,-0.070091,-0.470876,-0.016699,-0.056536,-0.398078,-0.003921,-0.185318,-0.398415,-0.040276,-0.157939,-0.422261,-0.015579,-0.132920,-0.371559,0.011295,-0.121599,-0.316949,0.036752
music,0.005651,-0.014131,0.009048,0.135011,-0.135594,0.011116,0.157004,-0.277609,0.006762,0.085935,-0.377893,-0.001304,0.033243,-0.422324,-0.001967,0.106371,-0.501497,-0.032616,0.125408,-0.742162,-0.028981,0.127700,-0.891597,-0.034133,0.131007,-0.987115,-0.010415,-0.008693,-0.499197,-0.032288,-0.031366,-0.749029,-0.030671,-0.077535,-0.900243,-0.029984,-0.099744,-0.997519,-0.019928,-0.103165,-0.464824,-0.034205,-0.094156,-0.528679,-0.031804,-0.067184,-0.468072,-0.012667,-0.048316,-0.401804,0.001606,-0.191444,-0.392584,-0.035860,-0.160387,-0.424852,-0.009907,-0.134009,-0.377731,0.013449,-0.114046,-0.318322,0.038880
music,0.004240,0.004046,0.002087,0.133222,-0.140881,0.008527,0.159170,-0.282556,0.009955,0.103488,-0.381481,0.005069,0.019122,-0.439957,-0.003216,0.108917,-0.486567,-0.025078,0.134365,-0.734934,-0.037326,0.118554,-0.875976,-0.030472,0.130599,-0.981270,-0.017960,-0.020019,-0.495089,-0.040717,-0.051695,-0.759269,-0.029918,-0.063414,-0.890361,-0.019813,-0.100202,-0.993149,-0.026364,-0.110779,-0.467966,-0.031933,-0.104751,-0.534302,-0.020946,-0.073540,-0.470465,-0.025842,-0.049889,-0.395195,-0.014929,-0.179835,-0.394861,-0.032882,-0.156835,-0.424969,-0.001846,-0.127335,-0.363544,0.019292,-0.117718,-0.310591,0.031452
music,0.003223,-0.004459,0.004650,0.124178,-0.135993,0.006198,0.156008,-0.294483,0.008613,0.094828,-0.385920,0.011596,0.033781,-0.432567,0.003518,0.105841,-0.485167,-0.025555,0.131914,-0.745342,-0.038544,0.122253,-0.866577,-0.017468,0.138195,-0.979307,-0.025826,-0.007224,-0.494292,-0.031620,-0.033585,-0.742765,-0.039713,-0.069030,-0.902597,-0.024301,-0.084227,-0.998586,-0.013789,-0.096095,-0.467571,-0.034280,-0.106905,-0.533486,-0.027162,-0.062446,-0.481574,-0.014910,-0.051185,-0.390328,-0.010709,-0.176045,-0.391102,-0.043896,-0.152071,-0.424416,-0.023936,-0.128075,-0.379625,0.018555,-0.112372,-0.320518,0.036642
music,0.000000,0.000000,0.000000,0.128966,-0.137212,0.009784,0.166310,-0.283377,0.009378,0.103614,-0.389248,0.006482,0.032278,-0.441463,0.003879,0.108808,-0.487802,-0.027451,0.124008,-0.737776,-0.035153,0.128748,-0.877055,-0.031420,0.130290,-0.981834,-0.022393,-0.006514,-0.502799,-0.035399,-0.041415,-0.747645,-0.032868,-0.069308,-0.898928,-0.028672,-0.093391,-1.000000,-0.021950,-0.102574,-0.464654,-0.037148,-0.098896,-0.524945,-0.025129,-0.068558,-0.463351,-0.012966,-0.053460,-0.391794,0.002016,-0.182847,-0.400721,-0.038903,-0.160455,-0.415903,-0.012161,-0.135307,-0.363948,0.015825,-0.123906,-0.306149,0.042238
music,-0.011258,0.004371,-0.007411,0.137861,-0.134661,0.006609,0.170030,-0.283398,0.007315,0.098198,-0.392431,-0.000203,0.026274,-0.442452,0.002728,0.110008,-0.486580,-0.027199,0.127855,-0.733496,-0.041207,0.132588,-0.873059,-0.037884,0.127350,-0.966886,-0.023863,-0.019367,-0.509489,-0.039696,-0.043726,-0.750159,-0.031877,-0.064514,-0.892188,-0.033542,-0.099406,-0.997843,-0.029284,-0.108752,-0.467689,-0.048309,-0.098118,-0.520233,-0.025415,-0.075215,-0.457562,-0.016711,-0.059614,-0.390515,-0.001206,-0.189956,-0.391598,-0.027672,-0.155434,-0.419678,-0.018507,-0.125043,-0.377189,0.025048,-0.112394,-0.310408,0.050610
music,-0.000954,-0.003340,0.004638,0.118442,-0.133692,0.006030,0.161443,-0.292192,0.005636,0.110851,-0.386370,-0.000440,0.023423,-0.437466,0.001739,0.103098,-0.477362,-0.028072,0.115199,-0.742027,-0.034244,0.126080,-0.877105,-0.037429,0.138283,-0.975739,-0.026142,-0.004035,-0.498221,-0.033848,-0.029741,-0.752404,-0.036619,-0.063684,-0.899854,-0.031328,-0.094978,-1.004248,-0.025909,-0.082965,-0.471886,-0.052916,-0.096844,-0.522916,-0.019481,-0.075440,-0.460371,-0.010515,-0.051285,-0.394604,0.005015,-0.180089,-0.397087,-0.035476,-0.157645,-0.413110,-0.017022,-0.147104,-0.364152,0.025497,-0.124597,-0.304320,0.042308
music,-0.004231,0.007999,-0.007853,0.131578,-0.141016,0.005415,0.170740,-0.286982,0.014842,0.088317,-0.386895,-0.003270,0.039189,-0.443061,0.003515,0.098787,-0.478403,-0.036510,0.129632,-0.741695,-0.038428,0.138906,-0.885287,-0.033421,0.135376,-0.987165,-0.023486,-0.004786,-0.495513,-0.029240,-0.038181,-0.741893,-0.029297,-0.073763,-0.905802,-0.021340,-0.088334,-1.002805,-0.017277,-0.097348,-0.467742,-0.038422,-0.095598,-0.532190,-0.029330,-0.060844,-0.473438,-0.012551,-0.049683,-0.390119,0.006054,-0.193292,-0.400002,-0.044845,-0.154839,-0.419641,-0.013392,-0.137017,-0.365606,0.009524,-0.121596,-0.308435,0.031191
music,0.000000,0.000000,0.000000,0.125211,-0.136427,0.015932,0.163249,-0.275157,0.018877,0.103426,-0.375301,0.017896,0.032445,-0.422110,0.017185,0.103523,-0.488148,-0.014905,0.116454,-0.742724,-0.018709,0.117789,-0.880949,-0.013409,0.116099,-0.984821,-0.002973,-0.013650,-0.501458,-0.023639,-0.046880,-0.749174,-0.014360,-0.073316,-0.899280,-0.009008,-0.095227,-1.000000,-0.002057,-0.108681,-0.463211,-0.026164,-0.101015,-0.521064,-0.007638,-0.071722,-0.458737,0.002673,-0.056655,-0.387628,0.015612,-0.188803,-0.401053,-0.028344,-0.163346,-0.414480,0.004215,-0.138054,-0.362189,0.031763,-0.123355,-0.305825,0.057293
music,-0.011928,0.000860,-0.004939,0.127480,-0.137560,0.011953,0.166351,-0.268607,0.013999,0.107468,-0.362099,0.014838,0.032187,-0.422484,0.021378,0.110693,-0.497921,-0.011106,0.120703,-0.738502,-0.027940,0.120641,-0.888788,-0.011557,0.114904,-0.989037,-0.010790,-0.010185,-0.500650,-0.018882,-0.046608,-0.757209,-0.017120,-0.065379,-0.906541,-0.024563,-0.097756,-0.997465,0.001620,-0.115894,-0.464227,-0.027937,-0.098859,-0.520834,0.009249,-0.069340,-0.461226,0.001356,-0.056442,-0.386465,0.025419,-0.188240,-0.405474,-0.025505,-0.157779,-0.415361,-0.002727,-0.137330,-0.360496,0.023079,-0.123390,-0.302724,0.062391
music,0.010814,-0.006474,-0.008471,0.131327,-0.137695,0.014334,0.162030,-0.269391,0.020912,0.106354,-0.381476,0.019012,0.025557,-0.430827,0.009943,0.102473,-0.487077,-0.014184,0.113694,-0.747574,-0.007803,0.117578,-0.888477,-0.003632,0.117956,-0.984921,0.001525,-0.022446,-0.503681,-0.029534,-0.041075,-0.751949,-0.010109,-0.070073,-0.895974,0.002039,-0.095309,-1.005084,-0.002740,-0.112780,-0.466438,-0.030222,-0.105638,-0.507637,-0.012684,-0.068108,-0.457010,0.012026,-0.059137,-0.376553,0.021449,-0.199002,-0.404806,-0.026742,-0.161544,-0.406470,0.000518,-0.140785,-0.371023,0.014132,-0.131140,-0.303470,0.047983
music,-0.002838,-0.008882,-0.002350,0.117658,-0.135008,0.006879,0.157672,-0.266992,0.017988,0.114822,-0.357549,0.029874,0.038314,-0.427224,0.022648,0.096764,-0.489358,-0.007958,0.111155,-0.738702,-0.031407,0.113538,-0.874303,-0.011669,0.120514,-0.985134,-0.010516,-0.014187,-0.502897,-0.023011,-0.046142,-0.761973,-0.013090,-0.071170,-0.891539,-0.002844,-0.100764,-0.991001,-0.002262,-0.104959,-0.464319,-0.016821,-0.091059,-0.523324,-0.011264,-0.068953,-0.456821,0.004132,-0.060027,-0.389097,0.012718,-0.188614,-0.398605,-0.031912,-0.157466,-0.427138,0.002286,-0.136950,-0.361682,0.033413,-0.118866,-0.302987,0.042360
music,0.000000,0.000000,0.000000,0.124767,-0.137164,0.014247,0.159789,-0.280212,0.016625,0.098096,-0.390248,0.015991,0.028466,-0.442050,0.015939,0.102417,-0.487346,-0.019796,0.115709,-0.739472,-0.026050,0.117861,-0.878169,-0.022032,0.117641,-0.981181,-0.012263,-0.015062,-0.497606,-0.027383,-0.048808,-0.748853,-0.021070,-0.073211,-0.899505,-0.015671,-0.093750,-1.000000,-0.007946,-0.109049,-0.457381,-0.028439,-0.100644,-0.524043,-0.011416,-0.069411,-0.465638,0.001336,-0.054656,-0.396241,0.016418,-0.187356,-0.391693,-0.029235,-0.161190,-0.416207,0.003137,-0.135975,-0.365792,0.032808,-0.122496,-0.308934,0.060092
music,0.005493,0.001445,-0.002125,0.131149,-0.143925,0.010408,0.165874,-0.290913,0.013839,0.093861,-0.391354,0.020101,0.028414,-0.443520,0.012034,0.106095,-0.494319,-0.013593,0.117101,-0.741317,-0.028771,0.117345,-0.884748,-0.025933,0.122047,-0.984044,-0.014411,-0.014586,-0.510941,-0.024637,-0.055870,-0.741983,-0.014732,-0.083813,-0.911732,-0.016839,-0.098301,-0.994998,-0.012054,-0.102161,-0.450435,-0.032377,-0.089203,-0.518099,-0.004056,-0.071005,-0.473763,-0.008161,-0.057504,-0.393516,0.013942,-0.177305,-0.394868,-0.034582,-0.154254,-0.413682,0.003917,-0.145219,-0.369861,0.034691,-0.113874,-0.307568,0.064849
music,0.004396,-0.000452,-0.008918,0.118865,-0.141801,0.015175,0.169676,-0.285391,0.016919,0.097720,-0.379031,0.009206,0.024169,-0.454529,0.021930,0.096417,-0.482187,-0.021727,0.122303,-0.737325,-0.018892,0.118241,-0.887721,-0.018697,0.116504,-0.972579,-0.002133,-0.012075,-0.487891,-0.030063,-0.038880,-0.750982,-0.016816,-0.070413,-0.899677,-0.012992,-0.098701,-0.997738,-0.011980,-0.108725,-0.456318,-0.035936,-0.104571,-0.533527,-0.012534,-0.071017,-0.462595,-0.001860,-0.062346,-0.381515,0.021643,-0.182896,-0.379902,-0.027977,-0.161522,-0.415794,0.011865,-0.129836,-0.363826,0.040316,-0.132230,-0.311726,0.069075
music,0.003825,0.009873,-0.005136,0.118547,-0.134898,0.008619,0.156642,-0.276969,0.007047,0.106787,-0.390460,0.014098,0.028421,-0.439046,0.008517,0.102440,-0.480487,-0.008058,0.115437,-0.741841,-0.027008,0.111787,-0.890556,-0.024947,0.126046,-0.984271,-0.021224,-0.009123,-0.499776,-0.024584,-0.049117,-0.748807,-0.021298,-0.078181,-0.904323,-0.018204,-0.097606,-0.984179,-0.018496,-0.109508,-0.460651,-0.031374,-0.107629,-0.526951,-0.009694,-0.079537,-0.466898,0.007691,-0.062859,-0.388156,0.016970,-0.182805,-0.396460,-0.025989,-0.158527,-0.415374,0.010054,-0.129872,-0.368514,0.036214,-0.110553,-0.303419,0.064304
music,0.000000,0.000000,0.000000,0.126191,-0.139423,0.010511,0.164716,-0.284512,0.008419,0.102431,-0.396077,0.003689,0.034227,-0.452809,-0.001499,0.108047,-0.484281,-0.031015,0.124980,-0.736609,-0.042421,0.129269,-0.877555,-0.042548,0.131150,-0.983155,-0.035533,-0.007697,-0.498181,-0.038682,-0.040522,-0.745117,-0.035135,-0.068111,-0.898066,-0.031266,-0.091369,-1.000000,-0.025552,-0.103181,-0.461596,-0.039794,-0.099514,-0.531729,-0.024904,-0.071306,-0.473584,-0.011444,-0.056866,-0.401757,0.003271,-0.182863,-0.399303,-0.040949,-0.161269,-0.426032,-0.011736,-0.138266,-0.375887,0.018146,-0.126174,-0.317919,0.045525
music,0.003501,-0.008036,-0.013453,0.117219,-0.145159,0.019874,0.172057,-0.295245,-0.002864,0.099017,-0.392899,0.001572,0.040400,-0.452240,0.001757,0.105118,-0.481033,-0.035191,0.125428,-0.745275,-0.046464,0.125920,-0.879514,-0.051390,0.132132,-0.988687,-0.026503,-0.004614,-0.484610,-0.034978,-0.039211,-0.734775,-0.046208,-0.063583,-0.903572,-0.039462,-0.075754,-1.009794,-0.020749,-0.103961,-0.472830,-0.037170,-0.095976,-0.529638,-0.035666,-0.074257,-0.470294,-0.004616,-0.051589,-0.404070,0.002286,-0.187960,-0.400940,-0.038421,-0.171347,-0.429707,-0.022131,-0.137948,-0.379878,0.017674,-0.125028,-0.316084,0.049134
music,-0.002826,0.000552,-0.008005,0.131339,-0.146534,0.013132,0.168483,-0.276940,0.013894,0.106262,-0.399240,0.006160,0.035988,-0.454383,-0.001884,0.107064,-0.488599,-0.039908,0.135290,-0.735807,-0.040623,0.132620,-0.875796,-0.043478,0.124587,-0.978962,-0.038068,-0.017657,-0.501582,-0.037854,-0.042214,-0.739337,-0.039285,-0.074914,-0.897835,-0.022666,-0.106167,-0.991412,-0.029698,-0.101468,-0.465918,-0.044902,-0.110363,-0.529178,-0.021255,-0.074627,-0.479436,-0.007953,-0.058032,-0.402090,0.003990,-0.179660,-0.396669,-0.039024,-0.161660,-0.418696,-0.016133,-0.138102,-0.375622,0.018653,-0.125899,-0.320454,0.051012
music,0.004071,0.007886,-0.004799,0.119425,-0.149401,0.015798,0.164041,-0.286657,-0.001217,0.095845,-0.388037,0.011899,0.034874,-0.446414,0.005070,0.123343,-0.487990,-0.030436,0.113154,-0.737458,-0.040178,0.130974,-0.879388,-0.035389,0.132778,-0.985658,-0.032952,-0.002686,-0.497118,-0.046578,-0.037255,-0.743073,-0.034087,-0.074685,-0.887423,-0.031628,-0.085950,-1.008204,-0.024354,-0.102070,-0.465102,-0.043828,-0.086291,-0.527897,-0.021597,-0.071799,-0.473094,-0.014186,-0.054387,-0.410376,0.002671,-0.185178,-0.409443,-0.047266,-0.160045,-0.418837,-0.018182,-0.142303,-0.381776,0.026219,-0.130963,-0.315540,0.051080
music,0.000000,0.000000,0.000000,0.129024,-0.131560,0.011226,0.167329,-0.268782,0.009683,0.110054,-0.367269,0.005095,0.040024,-0.412381,0.000422,0.113120,-0.480485,-0.027936,0.131295,-0.732799,-0.037427,0.135816,-0.873980,-0.035068,0.137146,-0.979829,-0.026586,-0.004127,-0.493637,-0.036234,-0.038517,-0.744862,-0.034112,-0.064351,-0.896761,-0.030412,-0.085408,-1.000000,-0.024228,-0.099794,-0.457011,-0.037845,-0.094375,-0.533407,-0.026673,-0.065871,-0.472800,-0.014665,-0.052351,-0.400249,0.000326,-0.179480,-0.394637,-0.039172,-0.151658,-0.420184,-0.013049,-0.127649,-0.369916,0.015236,-0.116042,-0.314220,0.042016
music,0.008473,-0.001374,-0.009110,0.120020,-0.129854,0.008040,0.176288,-0.275997,0.012126,0.120397,-0.370399,0.010971,0.045653,-0.412057,0.011950,0.100221,-0.481773,-0.025289,0.137213,-0.743431,-0.035884,0.138635,-0.870302,-0.032334,0.143458,-0.979862,-0.022089,0.001928,-0.501103,-0.034707,-0.035762,-0.744355,-0.039675,-0.067343,-0.900214,-0.029018,-0.094728,-1.002687,-0.022756,-0.100008,-0.457123,-0.031689,-0.099578,-0.531545,-0.017415,-0.063885,-0.476579,-0.015935,-0.055958,-0.391767,0.005102,-0.176961,-0.401347,-0.043416,-0.153802,-0.417722,-0.021449,-0.120471,-0.370686,0.020356,-0.111709,-0.309244,0.033497
music,0.006053,-0.000906,-0.009782,0.128802,-0.128716,0.016056,0.168662,-0.278519,0.008387,0.114221,-0.359513,0.001870,0.034147,-0.407855,-0.009106,0.117155,-0.477713,-0.035994,0.133848,-0.723271,-0.035235,0.149546,-0.877410,-0.044596,0.134714,-0.978024,-0.022545,-0.003667,-0.498645,-0.043853,-0.034363,-0.737803,-0.027990,-0.067748,-0.894835,-0.029940,-0.080244,-1.006209,-0.016715,-0.098731,-0.442080,-0.046260,-0.090280,-0.537325,-0.024662,-0.063962,-0.481067,-0.008208,-0.050725,-0.398716,-0.001156,-0.184689,-0.389948,-0.035484,-0.156147,-0.413887,-0.014587,-0.132009,-0.372685,0.031006,-0.113516,-0.307735,0.052239
music,-0.014287,0.003960,-0.014801,0.128218,-0.138102,0.010690,0.160455,-0.269856,0.014580,0.115349,-0.373974,0.009354,0.034361,-0.418771,-0.010123,0.110589,-0.481541,-0.017468,0.135978,-0.731176,-0.038061,0.127757,-0.876238,-0.027706,0.137615,-0.983446,-0.031908,-0.011648,-0.502544,-0.037345,-0.035333,-0.740900,-0.025996,-0.058695,-0.882052,-0.037897,-0.076256,-1.004227,-0.025138,-0.101953,-0.459093,-0.037931,-0.095634,-0.525030,-0.029300,-0.068823,-0.474034,-0.006908,-0.058310,-0.402223,0.008375,-0.182444,-0.375823,-0.035461,-0.153062,-0.419641,-0.016307,-0.129219,-0.371970,0.014816,-0.110733,-0.316753,0.053597
music,0.000000,0.000000,0.000000,0.127218,-0.139666,0.022960,0.166010,-0.277605,0.027826,0.106701,-0.382478,0.028516,0.037157,-0.430828,0.028865,0.114166,-0.478627,-0.015249,0.132338,-0.739504,-0.017352,0.136634,-0.880997,-0.009591,0.138057,-0.985635,0.002823,-0.002830,-0.493351,-0.024882,-0.036814,-0.751205,-0.013993,-0.064267,-0.901233,-0.006255,-0.086010,-1.000000,0.002113,-0.098461,-0.458531,-0.026623,-0.093977,-0.535293,-0.002960,-0.065812,-0.474527,0.012061,-0.052662,-0.401831,0.026804,-0.178687,-0.398638,-0.027255,-0.157684,-0.425034,0.010871,-0.135323,-0.372490,0.043301,-0.123256,-0.313278,0.071675
music,-0.006712,-0.011688,0.002617,0.134946,-0.142587,0.028321,0.158230,-0.287950,0.023825,0.106111,-0.383885,0.029881,0.026919,-0.446794,0.036762,0.120088,-0.475654,-0.007835,0.136861,-0.740700,-0.024947,0.132001,-0.884769,-0.014847,0.141825,-0.985065,-0.008752,-0.002076,-0.489454,-0.025382,-0.039860,-0.755946,-0.013563,-0.060135,-0.891597,-0.013268,-0.079539,-0.996607,-0.000287,-0.102790,-0.453799,-0.029701,-0.085925,-0.535554,-0.008061,-0.066111,-0.468915,0.024927,-0.046502,-0.402728,0.021173,-0.180298,-0.398708,-0.019959,-0.156143,-0.437052,0.015223,-0.132314,-0.381797,0.047329,-0.121845,-0.306837,0.070054
music,0.001985,0.000928,0.005195,0.124716,-0.143306,0.013883,0.168855,-0.265835,0.028537,0.115821,-0.387833,0.021307,0.036903,-0.429901,0.028258,0.111903,-0.484604,-0.010732,0.129636,-0.737476,-0.019576,0.140024,-0.882302,-0.002287,0.145412,-0.987614,0.003673,-0.003674,-0.492428,-0.017470,-0.034314,-0.749795,-0.017355,-0.061898,-0.901435,-0.007241,-0.086209,-0.995666,-0.002657,-0.092010,-0.459357,-0.028565,-0.085989,-0.525165,-0.007546,-0.070909,-0.477905,0.016666,-0.046986,-0.395624,0.030581,-0.168433,-0.404286,-0.036428,-0.141941,-0.429608,0.015533,-0.133350,-0.374339,0.049711,-0.116170,-0.326812,0.067703
